loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	14	12	9	6	14	13	10	14	11	6	8	12	13	11	11	6	6	7	6	9	10	10	7	9	9	7	12	8	5	10	13	11	15	14	8	10	13	9	3	12	9	6	14	8	13	7	4	16	9	11	6	7	14	11	9	5	6	9	15	5	6	10	8	4	8	14	11	9	11	6	4	11	10	10	4	8	9	11	6	9	10	10	14	10	14	8	9	5	17	9	9	10	13	7	11	11	9	9	6	6
ind12	10	7	6	10	16	12	11	12	6	16	12	6	10	4	12	10	7	8	8	10	7	10	19	15	12	12	9	10	11	11	11	8	15	12	10	12	9	12	6	5	14	6	6	9	9	9	7	9	12	9	12	8	15	12	11	11	13	8	9	16	10	10	5	10	12	11	7	14	12	10	7	10	10	11	7	10	10	11	10	11	12	4	5	11	8	16	14	9	13	5	9	8	6	14	6	13	11	13	6	13
ind13	9	15	11	12	14	13	10	10	5	10	7	10	11	10	11	10	12	4	10	16	9	13	14	11	16	7	19	12	7	12	10	8	12	10	7	11	11	4	10	8	6	3	9	6	17	19	12	15	8	9	14	11	12	12	7	12	4	14	8	3	13	5	8	6	11	8	11	16	11	6	8	8	7	9	9	9	6	15	9	10	14	14	6	19	8	16	9	6	6	7	10	15	13	13	14	13	7	10	12	8
ind14	10	12	11	16	10	12	8	12	9	9	17	8	4	8	9	13	7	11	12	7	10	7	9	9	13	6	12	7	10	11	11	14	12	13	5	9	11	8	12	15	8	9	5	10	11	8	11	8	11	12	15	12	9	6	6	11	11	7	7	13	5	7	10	11	6	7	7	12	5	6	18	12	11	12	9	8	10	7	14	6	6	11	13	12	6	8	6	6	6	16	16	11	8	14	6	10	6	11	7	13
ind15	10	4	14	10	10	11	11	8	5	5	10	8	8	15	11	8	16	9	17	7	10	11	11	6	11	5	6	8	10	8	7	4	13	8	9	10	10	13	14	8	13	7	14	13	13	7	17	7	9	10	12	13	8	9	4	10	7	9	13	10	13	14	11	12	12	10	8	8	11	12	8	6	9	11	10	13	5	8	11	8	4	6	12	8	5	10	11	5	6	12	7	8	7	13	11	10	9	7	8	11
ind16	9	9	16	14	8	3	12	13	14	11	6	17	16	12	7	9	9	6	7	13	10	7	6	9	9	11	9	10	17	8	13	14	4	14	10	13	8	8	14	13	11	12	7	5	11	6	7	11	11	11	11	8	12	10	12	11	9	10	10	10	11	9	14	5	9	7	12	8	12	9	9	8	12	12	16	10	11	9	10	13	13	10	9	9	5	7	18	9	10	13	11	13	12	18	16	12	11	9	14	11
ind17	9	11	8	8	10	6	9	11	9	13	4	10	8	13	11	10	14	12	13	7	5	7	6	11	10	10	13	4	12	13	11	12	13	15	10	13	14	9	13	8	10	6	10	8	10	9	7	15	7	19	14	6	13	6	7	10	9	12	8	13	6	11	8	8	18	9	10	11	8	7	14	9	14	10	4	10	11	6	10	11	5	4	15	9	8	10	10	17	6	6	10	7	6	8	8	9	13	11	10	12
ind18	4	11	9	8	8	14	9	11	8	2	10	13	12	15	8	9	16	10	9	3	7	7	8	6	15	13	9	6	9	8	15	9	13	8	13	9	7	9	6	9	9	9	12	12	9	3	6	11	11	18	12	8	9	7	10	5	7	7	6	4	13	16	11	12	10	8	9	11	15	7	12	9	10	14	11	13	10	12	7	12	11	9	9	7	12	18	17	12	10	7	8	14	9	8	11	7	8	10	8	11
ind19	13	11	14	7	13	9	9	6	10	10	19	10	9	12	11	19	10	6	12	12	11	15	14	9	14	5	12	10	11	8	4	6	9	5	12	11	9	8	13	9	8	9	13	13	12	17	12	6	11	12	12	9	16	6	9	13	9	9	9	10	8	12	4	7	9	7	10	12	12	12	11	9	8	7	12	5	7	6	8	8	9	12	5	9	6	8	8	12	9	12	6	15	15	8	7	5	7	10	13	9
ind20	10	7	8	11	7	13	8	11	4	5	6	13	9	10	9	7	12	8	8	8	11	11	10	9	8	12	3	13	16	13	6	8	10	11	10	11	11	9	12	6	11	10	5	11	9	12	8	13	9	14	11	13	12	9	7	12	4	12	12	9	16	15	8	4	11	11	5	20	7	12	12	12	6	11	10	9	11	11	7	8	6	14	5	11	11	10	16	13	14	11	10	8	8	11	10	8	17	6	11	12
ind21	9	14	11	9	11	10	3	13	8	17	12	11	13	11	9	10	9	9	8	13	14	6	8	11	10	3	10	9	11	8	8	10	7	8	13	18	8	7	3	3	13	7	10	19	9	10	4	8	11	12	10	7	12	12	10	7	7	5	9	8	9	8	7	8	12	8	11	7	11	12	13	11	11	8	11	11	6	11	8	11	18	18	11	11	7	14	8	14	7	13	6	6	9	9	9	8	9	10	9	14
ind22	13	14	2	6	15	7	11	14	5	1	4	5	10	6	10	11	6	9	13	9	7	5	7	9	12	9	13	11	7	7	5	4	10	8	7	6	6	12	13	5	12	15	7	10	7	21	6	9	5	8	10	13	13	15	8	9	13	10	14	7	4	8	3	9	7	14	9	15	9	12	14	6	6	9	14	10	11	10	7	10	9	10	9	14	9	12	16	11	16	6	5	12	10	7	12	10	17	7	11	6
ind23	9	22	8	13	8	8	12	11	6	10	7	9	11	5	9	10	14	11	9	14	8	10	7	9	10	10	13	6	6	11	8	9	16	6	11	9	13	10	5	12	10	12	9	6	12	9	9	9	10	10	8	5	12	10	11	6	15	13	10	6	17	7	8	6	11	8	12	4	14	16	9	6	14	12	10	10	11	6	6	9	14	11	17	8	10	12	13	13	11	8	16	7	8	7	8	16	8	11	10	9
ind24	12	10	7	14	4	8	13	8	5	13	7	10	12	11	7	4	9	9	9	10	8	9	14	9	9	8	11	8	10	9	14	8	11	12	6	11	16	8	9	8	8	14	10	11	8	9	7	6	15	7	7	15	11	10	12	10	9	9	9	6	9	6	8	14	16	11	8	9	9	8	11	13	7	10	12	11	10	13	13	9	9	15	10	10	7	11	10	10	5	4	8	6	9	7	7	11	6	6	7	12
ind25	9	9	8	9	10	7	10	13	7	13	14	9	12	10	13	11	8	8	13	14	17	7	11	6	9	5	8	7	15	10	14	7	11	11	12	6	10	3	5	10	10	13	7	11	9	11	11	13	12	10	9	10	9	10	8	4	10	10	10	4	10	5	7	9	13	14	8	3	12	6	10	8	10	13	13	12	10	6	7	13	13	6	10	9	10	11	14	6	12	15	13	11	9	13	12	7	5	9	11	12
ind26	13	12	8	9	15	12	7	12	15	15	12	7	8	12	13	7	13	9	8	10	13	11	10	4	11	9	12	10	14	13	6	7	10	11	11	11	9	12	8	15	10	15	14	7	16	8	7	8	11	9	9	10	5	4	11	13	8	13	18	8	14	14	16	10	9	12	9	12	11	8	14	10	6	11	7	8	18	20	12	6	11	11	13	12	8	7	13	10	6	11	6	20	3	14	13	17	15	9	7	5
ind27	9	13	6	14	10	9	9	14	14	19	6	19	7	6	18	10	17	11	17	8	9	10	5	8	9	11	2	11	9	7	6	7	9	8	12	10	11	16	8	11	11	11	19	7	5	11	10	10	15	4	6	9	5	7	15	12	11	14	13	7	5	15	15	12	12	13	8	14	6	11	13	8	10	7	13	13	11	14	9	13	8	14	8	12	15	12	12	13	6	9	13	6	11	7	7	7	8	11	9	10
ind28	10	11	13	12	12	12	8	9	13	11	7	11	11	10	15	9	13	11	6	7	8	16	4	12	9	12	6	9	11	15	11	10	18	10	11	7	8	17	11	10	8	6	11	11	12	11	8	8	8	9	9	12	8	13	12	9	10	10	11	10	12	4	10	9	8	6	8	9	10	13	7	10	8	11	17	6	15	6	11	16	8	11	10	10	7	6	10	11	10	12	13	10	11	6	4	6	9	13	8	12
ind29	12	16	14	12	12	11	10	13	13	12	6	5	6	4	8	11	12	12	11	8	6	12	12	12	11	7	9	12	6	6	11	11	9	11	10	12	11	13	16	7	9	7	6	8	9	7	14	14	13	8	14	11	6	10	3	14	12	11	15	10	15	8	10	7	16	13	10	7	9	14	7	11	15	14	11	12	11	10	17	4	9	10	8	10	10	5	13	11	9	14	6	11	6	9	13	5	7	13	13	12
ind30	8	13	6	7	11	12	11	10	9	15	11	10	14	8	9	10	12	9	9	9	5	15	10	11	11	11	8	10	7	9	9	12	10	11	11	11	8	12	11	12	7	9	12	10	10	4	11	15	13	13	15	6	6	7	10	2	10	9	11	11	4	16	9	10	9	13	10	13	6	11	13	12	7	16	14	11	11	10	12	10	15	13	9	6	7	15	4	9	7	12	13	12	18	8	8	13	7	9	11	12
