loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	50	56	45	56	59	51	50	49	46	52	48	51	41	55	59	43	47	50	54	52	47	55	52	55	49	53	47	51	50	52	64	54	54	59	43	46	55	57	49	38	54	53	56	53	55	52	47	56	51	56	47	56	48	47	43	53	48	46	56	47	45	39	48	43	48	43	57	44	50	49	44	46	50	64	41	43	46	46	35	37	55	47	48	53	35	57	59	57	53	62	36	37	50	54	52	30	47	46	42	54
ind12	56	58	57	63	47	41	57	61	57	39	52	53	53	53	45	40	47	48	58	54	42	42	48	47	60	53	49	46	42	48	44	55	41	60	53	54	39	71	53	62	54	47	39	41	48	51	59	37	38	53	48	54	42	66	54	39	36	37	54	55	66	53	58	49	53	49	63	52	57	49	44	50	48	50	43	45	49	51	49	45	51	46	47	68	59	67	55	58	48	37	47	45	46	57	51	52	51	41	38	57
ind13	37	44	44	55	45	65	55	50	59	38	56	48	56	52	52	51	39	57	46	54	54	46	62	53	57	49	38	55	42	40	56	47	53	42	50	59	59	54	53	45	53	49	44	53	62	71	53	57	52	51	43	48	51	43	49	49	56	48	59	37	41	50	47	44	46	53	40	54	51	43	63	66	44	56	44	42	49	52	41	44	48	42	55	58	63	52	47	44	43	52	50	49	46	52	45	51	50	49	49	45
ind14	56	53	56	47	53	47	53	50	52	46	49	45	60	54	51	51	49	42	49	50	59	50	49	54	42	45	50	65	53	62	48	55	54	39	52	68	48	46	42	45	41	42	52	51	45	50	43	40	44	43	54	57	47	49	49	49	48	46	44	48	40	44	34	48	44	59	57	59	56	56	40	47	58	73	45	57	47	38	39	52	51	61	38	58	46	49	56	46	51	44	56	54	47	62	63	44	47	49	40	54
ind15	52	57	54	53	46	47	38	51	53	40	48	51	56	52	59	42	66	49	52	47	55	52	61	55	52	43	65	37	55	42	56	42	60	59	48	47	47	43	53	41	52	44	60	58	44	53	64	37	42	50	55	63	69	60	35	49	39	47	54	49	69	44	43	48	58	50	50	58	49	53	65	48	65	48	40	44	50	48	40	38	52	57	46	52	44	58	39	49	58	60	48	43	62	50	51	59	46	50	47	49
ind16	61	51	54	48	53	52	51	58	54	53	53	50	42	52	40	38	46	48	41	36	43	51	48	61	51	68	49	51	52	58	52	42	46	56	49	43	49	55	46	40	47	54	48	46	58	39	38	44	36	39	57	48	55	47	45	44	57	52	43	43	49	55	53	46	53	42	50	61	37	47	63	52	46	60	58	59	56	49	38	61	59	58	59	45	47	36	52	50	53	55	54	75	52	40	61	56	43	46	48	57
ind17	55	54	44	39	47	43	57	59	57	44	52	45	46	54	53	62	44	57	54	63	60	72	55	56	47	56	33	46	55	59	49	51	62	48	56	52	52	50	48	50	52	36	53	51	45	50	45	62	49	49	50	55	60	45	47	48	35	44	39	36	45	43	46	36	42	52	59	58	54	48	56	53	57	47	50	60	56	39	42	51	42	42	59	57	61	47	39	52	49	52	55	50	43	51	27	41	55	46	58	50
ind18	57	47	53	49	44	60	35	38	56	50	49	45	74	46	54	62	53	50	45	37	59	49	59	51	42	69	53	42	53	46	50	44	65	46	70	43	47	48	59	52	39	50	60	55	57	53	54	50	48	50	40	46	46	64	49	44	45	48	42	42	40	52	53	47	50	39	44	42	66	54	40	42	58	51	42	55	44	38	69	45	49	58	52	46	61	53	49	49	42	45	40	55	56	44	43	47	54	35	54	48
ind19	39	49	39	66	43	36	48	58	51	56	57	69	53	42	50	36	38	39	60	47	53	55	52	40	43	67	38	49	48	45	54	46	47	54	53	52	42	51	61	39	56	41	45	52	43	49	51	40	60	53	40	49	61	52	44	50	61	53	46	36	60	53	50	50	37	56	56	57	49	58	60	49	58	55	47	50	55	47	57	56	45	45	59	51	54	52	52	44	56	42	53	48	50	59	47	45	58	68	55	46
ind20	57	57	47	43	58	60	46	40	47	40	53	44	39	40	44	46	56	43	60	41	43	50	57	55	47	64	52	62	61	47	51	38	48	53	30	60	67	41	57	53	59	38	61	46	48	55	59	49	47	45	50	51	53	50	36	51	45	51	51	49	49	32	56	53	48	50	60	37	51	53	43	42	47	55	47	56	44	35	46	54	50	58	51	53	56	46	51	51	50	57	48	48	46	49	42	33	42	64	26	48
