loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	7	7	8	9	0	0	0	0	15	0	2	1	10	1	2	1	0	0	0	10	1	6	0	8	3	10	1	2	1	10	1	1	5	6	0	1	2	10	0	2	0	5	0	14	9	1	7	1	0	0	2	20	5	12	3	7	1	7	1	1	1	1	1	8	0	8	0	0	1	1	1	1	7	0	1	1	0	0	4	6	4	0	0	0	0	0	9	0	0	0	2	0	0	0	1	0	13	8	0	0
ind12	4	0	0	1	1	16	1	8	0	3	3	5	0	1	1	6	12	9	8	10	0	0	2	0	2	10	1	11	2	1	0	1	0	7	8	0	0	2	0	1	0	14	0	1	0	0	7	6	10	3	6	1	0	0	11	0	1	0	1	3	0	6	0	0	1	0	0	1	0	0	12	0	0	0	3	0	10	13	1	3	0	0	8	0	5	3	1	0	11	3	1	11	8	0	10	0	6	0	1	2
ind13	0	0	1	0	9	9	1	5	0	0	15	1	9	0	1	0	0	1	0	0	0	0	9	8	4	0	0	0	1	0	1	1	2	1	3	1	0	0	11	0	1	1	0	1	0	0	0	0	3	6	8	4	0	0	3	0	0	4	0	0	0	0	12	0	0	1	0	0	8	8	7	0	0	0	1	1	0	0	0	0	0	1	1	0	9	0	1	1	5	5	0	7	0	0	1	1	3	0	0	1
ind14	0	1	11	4	2	6	6	1	3	1	8	0	2	2	1	8	0	8	2	8	0	1	19	0	0	1	0	6	3	5	9	3	1	9	9	1	7	8	5	0	2	7	4	0	0	18	1	0	0	1	0	10	7	1	3	0	10	0	0	1	8	7	9	0	1	1	5	7	0	1	0	0	15	0	5	9	1	0	0	5	2	0	0	0	5	13	12	12	0	8	0	5	0	0	6	5	0	0	0	4
ind15	9	6	0	0	15	1	1	16	0	1	1	0	7	9	0	7	1	2	0	0	0	3	0	12	4	1	5	2	1	0	1	0	0	0	0	4	0	6	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	2	0	9	17	0	1	0	0	1	0	9	5	2	10	0	0	1	16	0	1	2	1	0	6	0	5	7	0	0	0	5	0	6	0	0	2	0	1	0	1	0	0	2	0	1	1	1
ind16	0	0	0	1	6	1	1	20	2	1	10	1	8	2	12	0	0	5	0	0	0	0	9	1	0	6	0	0	6	2	1	11	0	13	1	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	9	1	0	0	0	5	0	0	14	2	0	0	0	1	10	1	1	1	1	0	0	1	1	0	6	5	0	13	8	1	4	14	3	0	2	2	6	0	0	0	15	1	0	5	1	6	0	0	1	1
ind17	3	14	5	4	6	6	1	9	7	0	5	0	0	7	0	1	2	0	8	1	4	10	0	7	0	9	2	0	3	0	1	0	8	1	7	13	5	9	1	0	6	2	0	1	8	0	6	0	4	10	0	0	0	10	5	0	0	0	0	1	8	6	1	0	0	0	12	1	1	1	1	7	1	7	7	0	0	7	0	6	1	0	1	0	11	2	7	0	0	3	5	13	0	1	0	0	7	0	0	0
ind18	1	0	4	0	0	6	0	0	2	9	0	1	0	0	1	8	0	0	0	0	0	0	13	2	1	17	0	6	0	0	0	12	6	0	1	0	0	0	9	0	0	1	6	10	13	6	10	8	11	1	5	0	1	3	6	0	0	1	0	0	2	1	8	12	0	1	0	2	0	1	1	0	0	10	13	1	0	9	0	0	15	0	12	0	0	0	8	0	1	7	6	0	12	25	1	8	0	10	0	9
ind19	3	8	0	0	1	1	0	0	0	0	0	0	14	2	10	0	7	0	0	2	0	0	1	0	0	0	0	1	8	1	0	5	12	1	1	0	5	8	1	0	0	0	1	7	10	0	0	0	2	1	0	0	5	5	0	1	0	0	1	0	1	0	0	0	1	10	1	0	0	1	0	2	12	0	2	10	1	5	8	12	2	0	8	10	1	0	3	0	0	0	5	1	0	1	4	0	1	9	1	0
ind20	1	1	1	0	2	0	5	2	0	0	1	0	1	0	10	0	1	0	0	4	0	1	0	0	8	6	0	0	0	4	10	0	7	0	6	0	8	1	11	0	2	0	13	0	0	0	3	1	0	2	0	0	2	5	1	2	3	2	0	0	2	13	4	2	14	1	1	1	7	2	0	0	4	0	7	1	6	8	12	6	0	4	6	13	0	1	0	9	0	1	2	4	0	0	1	8	4	14	0	9
