loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	51	38	47	46	69	39	48	52	41	54	56	60	44	43	39	53	52	41	68	52	46	57	43	53	47	50	48	55	46	50	57	52	53	47	43	44	57	50	48	56	55	51	64	50	44	52	46	45	49	51	58	46	43	66	44	60	51	44	45	49	52	49	47	51	52	51	39	54	46	46	53	63	58	59	45	60	39	44	44	36	56	56	64	47	52	44	47	48	59	56	57	46	59	45	44	56	42	67	52	55
ind12	50	54	42	31	53	50	42	52	62	47	50	56	58	62	45	50	57	50	49	57	49	45	41	56	58	40	53	60	52	40	57	57	45	51	52	64	42	52	57	53	39	47	49	40	51	49	57	59	61	38	55	42	57	53	44	43	38	59	47	43	60	54	39	58	47	37	60	52	58	53	48	41	50	48	43	48	56	54	46	52	44	51	54	63	49	52	41	45	40	60	46	44	45	53	48	59	55	54	56	43
ind13	54	51	46	40	44	61	55	50	57	30	54	52	57	45	51	51	65	55	53	51	40	47	63	59	52	51	56	51	47	54	33	55	42	56	40	66	58	49	44	53	63	51	48	55	46	50	35	63	49	58	41	54	51	62	48	49	65	50	41	51	49	52	44	46	51	50	44	47	54	48	45	52	55	66	63	56	40	43	47	54	47	43	52	43	54	51	46	46	34	36	54	47	48	42	49	53	49	50	54	52
ind14	46	36	44	48	43	56	59	53	51	47	51	56	45	46	55	46	56	54	46	54	52	55	53	46	49	48	51	59	55	52	32	63	48	64	55	54	61	44	56	62	58	51	57	56	36	39	48	52	46	43	53	47	53	56	35	59	45	72	54	53	50	53	49	60	52	49	58	38	58	60	63	44	51	54	48	45	48	47	45	45	48	52	67	40	65	54	57	42	41	48	59	41	53	39	59	43	53	56	44	52
ind15	47	47	55	62	44	42	52	54	51	35	55	57	55	54	39	39	58	48	53	44	50	53	49	58	42	47	56	59	48	56	56	52	60	59	47	49	50	41	37	44	46	52	49	60	48	47	39	44	57	42	58	42	39	61	49	48	60	63	38	37	54	53	60	56	62	47	62	58	44	44	42	57	42	53	47	49	52	65	43	54	55	45	57	39	55	54	53	51	41	44	43	37	53	47	48	54	55	42	49	52
ind16	55	43	58	40	51	48	47	48	35	48	43	43	49	66	55	51	60	53	45	56	42	37	48	60	51	47	44	55	40	46	45	49	56	48	49	39	34	52	39	39	68	46	36	54	54	48	46	51	56	43	45	49	48	41	63	55	44	55	60	40	47	52	62	44	54	52	38	59	52	47	54	55	50	53	51	57	47	43	51	60	48	58	48	59	47	46	46	58	50	47	39	53	41	51	56	48	53	50	48	51
ind17	49	57	48	51	40	53	50	50	53	52	44	45	58	47	54	59	42	59	53	44	38	58	40	54	48	50	57	45	60	61	45	46	49	45	44	54	58	51	47	40	51	48	48	41	40	45	44	57	62	45	53	49	52	54	55	47	52	49	37	47	52	62	45	57	55	38	51	30	49	53	47	49	52	40	48	51	53	40	54	46	47	52	49	48	39	39	37	54	39	65	59	44	50	46	54	54	45	42	43	53
ind18	62	49	57	53	51	43	60	47	50	43	40	51	45	41	60	47	41	55	51	38	38	44	57	52	36	45	51	70	51	34	57	51	50	47	42	51	56	53	56	54	41	47	54	51	57	52	55	46	45	45	55	55	56	44	55	53	63	37	48	62	39	51	52	56	45	48	44	53	34	56	53	45	45	44	61	45	55	51	30	43	50	59	51	44	49	46	51	39	56	64	45	41	53	55	56	49	63	55	46	45
ind19	44	62	44	55	35	53	54	52	61	46	42	43	64	45	57	52	40	55	54	41	49	55	64	48	46	54	50	55	46	43	51	42	46	47	48	44	51	48	44	47	47	54	63	40	59	63	40	53	41	58	40	60	49	52	65	42	54	56	49	56	51	62	34	42	41	57	52	52	47	57	57	60	39	44	54	45	52	48	53	45	42	56	55	42	44	51	60	54	42	50	57	60	55	59	50	50	51	42	42	50
ind20	52	42	59	61	54	60	50	55	33	60	50	48	47	37	67	54	52	55	64	56	41	46	54	47	43	42	61	53	55	50	47	53	59	43	47	60	46	47	61	53	47	51	50	45	50	60	51	53	44	53	48	51	42	50	53	46	46	56	61	47	55	57	46	56	43	47	63	47	44	46	58	42	53	42	58	41	41	47	54	57	64	55	53	56	43	48	62	57	55	51	40	37	39	41	55	44	57	46	46	61
