loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	43	47	56	51	48	56	54	74	56	45	50	60	56	43	44	50	48	53	39	42	56	45	55	54	40	48	68	41	43	56	44	50	51	63	51	47	41	49	48	46	55	51	49	57	57	52	51	44	51	49	56	58	52	40	54	63	46	57	48	44	50	52	47	40	59	55	46	44	47	57	34	44	53	53	52	36	48	39	65	50	58	53	35	57	46	55	51	49	46	49	58	33	41	55	52	41	65	43	38	51
ind12	57	43	57	60	44	52	68	46	55	50	46	36	55	42	54	49	40	43	58	50	50	44	49	49	53	45	41	50	59	52	39	47	48	53	54	47	47	47	49	42	59	44	49	34	50	45	56	49	48	57	50	43	45	48	45	54	50	59	56	41	60	55	51	48	55	61	56	47	46	50	32	52	36	45	49	42	63	57	58	59	42	62	51	56	46	46	62	46	52	39	52	46	51	41	50	54	46	37	46	49
ind13	45	46	53	51	32	62	56	41	57	51	56	50	64	44	50	52	54	67	65	69	52	40	56	47	43	53	47	61	50	57	52	45	60	41	39	59	60	47	41	54	54	52	47	45	57	54	45	48	54	50	54	48	55	47	47	44	49	48	51	58	46	53	39	55	45	46	49	50	48	59	45	45	49	47	46	56	48	46	56	54	56	47	53	55	51	50	53	58	59	67	47	54	57	45	46	46	42	40	52	50
ind14	44	38	45	47	49	63	48	47	54	51	48	54	54	41	67	41	48	50	52	52	41	53	49	39	44	48	51	53	45	56	43	59	42	55	45	56	44	46	45	56	46	55	50	47	58	52	41	57	46	52	42	70	46	42	43	51	51	46	45	63	59	44	53	36	52	47	61	51	38	57	40	45	54	46	54	60	49	52	64	46	54	52	53	51	49	63	39	51	47	42	36	49	37	42	49	46	49	56	57	55
ind15	58	40	43	57	48	60	40	48	45	54	56	42	51	57	53	59	59	53	61	42	54	52	41	46	48	46	62	47	42	50	66	51	53	49	51	49	53	45	43	51	46	52	53	63	37	48	55	62	58	43	53	54	54	52	45	59	61	43	50	42	60	48	51	47	52	52	54	57	55	57	49	44	51	40	55	47	43	52	47	49	50	49	63	46	48	51	35	47	62	60	50	52	39	58	25	64	58	43	46	50
ind16	58	41	43	35	46	45	43	42	44	60	57	52	43	57	57	54	61	58	53	50	66	53	67	48	57	65	48	53	48	54	54	47	49	42	51	40	57	58	65	50	40	48	39	53	45	49	48	45	58	47	52	54	70	40	57	47	42	45	62	51	44	55	55	38	44	44	55	57	44	55	51	43	56	62	65	39	49	42	34	43	55	45	59	49	61	37	47	43	53	60	35	57	57	59	53	52	48	46	36	55
ind17	37	41	39	47	54	55	51	43	44	44	60	42	55	45	53	52	56	60	55	58	49	53	60	52	42	49	59	48	54	45	53	50	42	61	39	51	47	63	54	50	51	44	50	49	53	52	35	62	54	44	46	60	56	51	52	51	57	55	50	72	47	53	53	47	48	42	47	54	47	46	44	47	44	48	49	55	62	41	60	58	49	53	56	47	53	57	45	68	49	48	58	63	56	56	49	54	55	52	46	39
ind18	46	39	64	65	44	48	38	43	55	49	41	52	41	55	57	46	55	47	51	68	56	48	40	53	52	50	47	56	50	63	50	49	51	56	38	41	53	53	46	49	34	54	48	43	44	62	48	51	41	51	56	52	60	49	62	45	46	44	58	44	59	54	45	52	45	57	50	50	55	54	54	50	43	50	47	33	53	47	47	50	42	56	58	51	51	52	63	39	41	55	54	48	53	43	46	50	33	54	35	45
ind19	65	58	44	46	48	57	47	50	47	52	39	50	50	39	50	52	53	49	43	50	49	57	58	60	48	57	48	51	49	54	49	35	44	52	49	52	50	43	47	53	52	40	42	62	43	50	53	44	43	51	58	40	45	40	47	52	61	42	65	54	46	54	45	48	37	61	46	56	53	43	37	48	63	52	42	48	56	46	56	44	63	42	46	51	51	52	54	50	47	49	55	51	56	45	41	54	39	47	48	56
ind20	53	52	47	50	61	49	55	53	57	50	54	43	63	40	48	40	54	62	66	48	53	55	56	42	46	50	37	63	63	49	48	52	66	56	49	49	56	51	45	65	42	50	51	46	58	41	53	49	43	42	38	39	55	52	56	58	54	45	41	54	46	55	41	50	63	48	44	47	52	61	48	58	46	37	51	43	35	49	43	57	49	49	46	49	42	43	41	39	47	44	61	52	53	39	48	59	51	40	63	43
ind21	57	37	48	54	56	71	51	64	48	40	43	55	44	53	65	48	60	46	52	49	46	51	34	38	43	57	55	47	41	51	45	66	56	59	38	45	48	45	46	52	48	50	39	46	54	47	37	46	54	48	46	42	41	39	58	53	51	42	51	46	47	67	63	51	63	33	55	50	48	50	54	35	49	41	47	51	55	41	35	54	58	50	39	44	56	39	51	50	61	47	39	57	45	53	47	47	60	47	51	59
ind22	63	60	56	38	47	50	51	42	59	47	52	55	53	41	43	48	46	53	51	46	40	55	46	51	50	45	57	45	60	52	53	37	46	56	49	45	50	47	48	51	46	50	45	42	47	49	49	45	52	42	52	42	45	42	51	44	51	59	54	45	47	61	45	63	48	47	51	44	47	57	65	56	41	37	57	49	46	46	47	50	51	61	54	49	55	53	44	58	43	58	66	54	49	64	51	53	58	47	47	50
ind23	62	45	52	50	61	51	64	53	44	52	43	49	45	65	47	40	46	45	35	49	51	44	50	42	65	47	54	56	55	65	56	34	65	50	51	48	64	40	60	56	52	45	47	49	38	59	54	42	51	59	45	39	45	38	39	54	57	48	45	46	57	34	50	38	52	51	52	50	54	58	44	48	44	56	46	46	52	52	43	53	48	46	62	41	44	49	44	55	42	47	50	43	50	50	61	43	55	46	46	50
ind24	48	42	47	36	59	50	52	42	43	48	39	50	51	48	40	57	53	51	46	41	67	49	54	41	61	52	41	52	46	46	56	51	42	49	48	62	44	42	54	42	54	38	53	52	44	51	54	52	38	46	66	57	53	49	46	55	46	47	51	54	50	45	51	59	32	57	44	46	46	47	45	56	52	46	36	38	49	56	48	50	59	42	60	63	58	48	58	51	64	62	52	51	45	47	52	48	58	43	46	42
ind25	46	43	65	61	47	47	41	45	52	45	52	59	36	49	47	49	52	43	52	46	57	44	51	50	48	44	51	43	39	53	39	47	45	36	54	43	47	55	34	53	49	50	54	41	41	46	53	57	37	47	49	60	53	45	66	32	44	59	37	41	54	58	56	41	50	46	44	51	31	42	47	41	40	46	42	52	53	50	55	50	52	47	54	45	51	47	33	49	42	41	52	53	54	59	44	62	56	59	45	42
ind26	45	43	59	59	51	43	47	48	40	62	63	44	51	46	45	49	45	38	46	47	55	42	37	50	49	59	45	43	51	58	37	49	32	52	59	57	49	45	51	50	40	43	55	45	40	41	37	47	44	49	43	38	39	61	42	49	44	48	43	41	35	53	52	47	40	55	51	47	54	39	53	41	51	51	39	41	47	56	47	54	58	59	52	48	57	56	53	44	48	54	42	44	50	41	48	36	43	53	56	54
ind27	62	54	53	53	40	48	50	36	48	43	45	53	59	47	44	37	55	54	56	53	47	38	47	56	48	61	59	46	58	35	58	48	48	53	45	45	53	48	53	58	44	56	51	43	36	59	58	37	54	50	55	57	46	41	47	54	46	53	53	47	61	59	52	47	45	49	55	55	42	58	55	49	56	50	56	43	54	40	57	59	46	40	47	39	56	56	53	52	66	48	57	50	53	47	51	57	48	45	58	58
ind28	42	43	49	33	43	51	41	62	44	44	44	52	50	53	49	47	50	68	43	39	58	39	52	50	59	53	57	49	52	57	41	48	49	49	48	44	47	60	42	42	49	41	49	53	48	54	41	47	56	47	54	48	42	47	54	56	61	60	51	56	46	41	46	61	65	49	41	43	43	58	43	60	48	50	44	44	51	41	72	52	56	45	43	45	61	55	50	50	47	58	56	63	52	54	57	55	40	49	55	39
ind29	56	45	49	59	45	51	56	57	50	44	49	47	54	34	57	56	49	47	50	67	43	55	44	40	47	55	60	64	55	61	47	46	54	53	62	51	48	53	49	48	54	48	45	48	53	50	42	51	51	40	48	51	63	56	62	51	55	51	54	50	47	44	47	42	58	42	44	58	45	52	54	47	51	38	58	47	55	52	54	54	61	42	47	41	52	53	49	52	46	47	52	46	51	47	39	57	60	42	53	63
ind30	55	47	51	54	55	54	44	50	51	47	43	44	53	42	48	50	45	55	40	46	51	45	49	57	43	42	56	62	52	52	49	48	57	60	48	55	37	62	38	51	62	65	39	37	46	62	52	45	50	62	50	58	53	60	56	61	55	58	59	49	51	56	47	46	56	44	53	60	59	48	59	53	47	55	59	56	41	52	42	53	59	45	45	49	54	48	52	59	54	50	56	47	48	44	62	54	53	48	51	53
