loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	5	4	2	9	4	5	4	2	7	1	3	7	2	8	3	1	5	2	4	4	7	6	2	7	4	5	5	6	2	4	3	6	5	5	7	2	7	8	4	4	3	2	7	0	3	5	1	2	7	4	3	2	6	3	2	0	0	6	7	5	5	4	4	8	3	0	4	4	7	1	0	0	7	4	9	1	1	4	2	6	0	10	3	6	3	4	3	4	1	5	2	4	2	3	2	5	4	2	2	1
ind12	8	2	3	1	9	8	4	2	6	8	3	2	1	6	1	10	0	10	6	8	7	2	3	9	8	3	6	4	8	0	1	5	5	5	2	15	2	6	1	4	2	9	7	10	4	5	1	1	4	1	4	3	3	5	4	2	2	3	5	9	0	4	2	7	3	7	7	4	7	1	2	5	2	4	3	1	5	3	1	10	6	8	3	5	1	2	0	3	6	0	2	3	12	0	4	4	6	1	1	7
ind13	0	2	5	7	0	3	4	6	2	4	5	2	6	7	10	3	0	4	1	0	4	5	1	19	6	3	1	4	4	0	4	5	7	7	3	0	0	2	4	5	3	3	3	6	6	6	2	6	8	1	5	7	5	0	3	3	3	3	4	4	0	4	8	8	11	1	0	2	4	4	5	0	6	16	10	4	1	4	1	4	6	2	4	3	4	3	3	1	4	2	6	10	4	6	3	5	1	5	4	5
ind14	5	2	4	6	5	3	3	4	3	4	3	6	6	4	3	1	3	2	5	3	5	5	4	8	3	10	5	4	1	2	5	3	3	7	1	2	7	4	2	5	3	7	4	1	2	6	1	3	4	2	5	6	5	3	2	6	4	2	4	3	5	3	9	5	5	5	1	4	1	1	1	1	4	8	3	8	1	3	6	5	1	2	1	2	1	6	1	3	6	5	3	3	3	8	7	1	4	4	5	6
ind15	5	3	0	0	9	3	4	5	4	0	5	5	3	3	3	7	1	6	4	2	3	5	4	5	5	5	2	1	2	4	6	4	6	3	6	7	5	6	2	1	0	3	3	5	7	1	1	3	4	1	1	2	11	4	3	6	7	2	6	0	0	10	0	4	4	6	3	3	7	4	2	4	8	6	3	9	4	5	3	5	2	5	8	2	4	0	10	1	10	1	7	4	3	2	4	1	1	4	6	2
ind16	4	9	3	4	7	3	2	2	2	4	1	13	2	5	8	7	5	5	3	2	0	4	2	4	4	1	6	4	4	1	2	5	7	4	7	6	4	6	5	4	5	9	4	2	3	4	2	3	7	1	10	3	5	2	4	3	5	2	9	8	4	2	5	6	2	5	7	5	4	3	7	5	7	5	3	4	4	7	3	5	4	8	4	1	4	6	11	4	8	2	7	4	6	3	0	2	6	6	5	5
ind17	4	3	2	4	7	1	1	8	4	1	1	2	1	9	3	5	3	2	10	1	2	4	3	3	4	8	2	2	2	2	0	13	6	2	1	3	3	1	7	0	0	4	3	4	4	9	4	6	7	5	11	2	2	10	5	4	2	1	3	5	4	9	11	4	4	2	2	7	2	7	7	4	1	3	4	0	4	0	3	0	1	3	4	4	6	0	1	5	9	1	0	4	5	0	3	1	0	3	1	1
ind18	7	6	4	4	0	3	6	5	5	1	2	7	4	1	0	2	5	8	7	2	5	2	1	5	1	1	5	3	5	18	4	1	3	4	7	6	4	10	2	1	3	6	5	4	7	7	5	2	3	10	2	4	0	3	3	10	1	5	5	8	0	2	3	7	0	2	2	2	0	1	7	3	3	0	2	2	7	3	5	4	5	3	2	6	4	5	1	7	2	4	1	2	4	3	4	9	2	4	4	0
ind19	3	0	5	4	6	4	3	6	4	0	3	4	2	0	4	5	5	2	1	2	4	5	2	8	0	6	3	2	8	4	4	0	2	5	5	2	6	3	2	4	2	2	2	7	7	2	0	2	2	0	1	2	4	0	5	8	4	5	2	1	2	5	10	1	2	3	4	2	4	0	6	4	0	6	5	4	0	3	3	2	3	2	3	9	6	2	3	1	0	5	3	1	8	2	4	4	5	5	1	1
ind20	1	4	6	2	7	6	0	5	0	7	2	3	2	6	7	2	3	1	9	1	7	4	2	5	8	0	4	7	3	3	4	3	4	5	4	2	5	2	7	5	7	1	10	8	4	4	7	4	0	2	7	3	11	1	0	1	8	0	5	0	2	1	5	5	5	4	5	3	4	3	3	4	3	3	5	8	5	4	2	1	8	2	7	4	2	1	2	8	3	1	2	4	3	0	4	4	8	2	4	5
