loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	36	25	22	22	17	3	55	0	25	0	1	0	25	1	2	0	22	29	24	17	1	24	19	0	60	1	23	24	26	1	2	2	2	1	21	3	2	2	1	49	0	6	26	19	25	1	23	4	20	0	1	37	31	28	24	0	24	2	1	20	0	0	0	1	2	29	62	1	1	0	1	21	0	2	1	51	2	21	0	0	3	22	24	0	3	0	0	2	19	25	2	0	0	0	4	1	1	2	1	1
ind12	24	24	26	0	0	2	29	1	1	1	20	25	0	1	21	32	2	32	34	1	25	0	26	2	2	19	21	1	3	0	2	22	23	1	0	2	23	58	20	28	3	2	25	1	1	19	4	25	2	3	1	30	26	27	27	2	1	33	61	0	0	28	31	2	35	0	22	26	0	25	28	0	0	20	44	30	2	21	1	29	0	2	1	56	62	1	55	4	2	2	1	2	24	3	1	3	2	1	47	0
ind13	2	18	18	0	49	1	22	29	3	4	0	1	0	1	2	0	0	39	16	0	0	2	1	54	32	20	1	27	2	66	53	0	1	0	0	0	1	31	2	0	4	1	28	1	0	1	0	1	0	1	0	1	2	0	0	23	0	2	1	1	14	2	27	22	24	31	1	0	22	18	2	2	0	21	43	0	51	0	21	1	1	1	1	0	0	0	2	1	2	1	1	21	67	1	0	22	2	0	1	0
ind14	41	25	0	28	0	0	0	0	30	1	30	37	0	0	1	1	25	1	1	0	49	1	36	2	19	56	21	0	2	1	30	0	4	2	30	0	0	56	1	18	2	20	14	1	34	2	0	2	0	21	22	0	77	1	1	2	27	1	23	2	0	31	1	0	0	3	1	1	1	2	1	25	18	19	1	0	0	51	1	0	47	0	1	46	30	1	19	0	0	28	24	0	24	0	24	22	2	0	28	1
ind15	26	32	23	2	1	32	39	2	1	29	3	1	3	27	26	3	2	0	0	24	17	1	4	30	32	1	31	36	0	0	1	18	1	73	2	2	1	2	0	2	47	2	0	3	20	1	0	4	23	1	0	1	1	0	2	47	25	30	0	3	19	1	31	1	21	24	20	0	1	17	2	2	46	1	0	28	1	1	0	1	3	1	0	32	2	0	1	26	31	1	20	2	1	28	47	1	1	32	49	3
ind16	26	1	1	0	1	0	0	2	18	1	1	1	2	0	1	0	3	0	55	35	25	58	2	53	0	2	0	21	0	0	3	0	1	43	1	23	29	2	1	1	3	0	0	39	56	1	1	24	1	58	0	21	2	0	0	24	0	29	34	1	29	0	1	1	1	26	0	24	0	0	37	0	18	2	1	18	1	1	2	27	33	1	28	23	1	0	1	0	38	0	23	16	0	3	2	24	1	0	4	2
ind17	38	1	0	0	1	27	0	2	0	43	45	52	2	1	35	29	23	28	31	27	28	0	0	1	0	31	2	1	1	26	1	2	0	23	17	1	33	0	2	26	2	15	2	0	0	24	23	1	0	2	47	2	16	1	58	26	1	28	1	21	24	19	0	22	2	1	1	0	35	0	1	26	1	58	0	0	0	1	0	2	33	3	2	0	1	0	1	1	0	28	35	1	1	2	2	3	16	2	1	0
ind18	27	3	29	0	53	1	4	0	0	1	2	0	1	3	1	1	23	0	19	25	25	0	1	1	24	1	1	1	25	27	2	0	2	31	0	1	2	29	1	1	0	4	1	0	2	0	0	27	38	30	24	1	27	27	2	1	1	2	27	0	1	3	0	46	2	32	0	59	0	26	31	23	25	22	4	25	2	20	0	3	1	0	1	29	32	1	0	36	0	2	0	1	4	0	1	2	0	1	1	27
ind19	1	1	25	22	29	34	1	2	2	0	1	1	23	0	2	0	1	1	21	1	0	40	1	0	2	0	0	23	4	25	2	0	27	37	34	0	0	0	0	29	0	0	2	2	0	1	1	0	20	2	1	6	18	3	1	1	0	25	1	27	1	1	0	1	0	0	1	1	28	34	0	43	0	21	32	1	54	0	26	23	0	50	1	27	2	1	0	21	1	1	1	1	19	1	1	2	1	21	2	1
ind20	0	0	0	0	19	17	26	1	3	2	1	0	24	3	3	1	25	38	25	1	1	3	2	0	2	0	4	28	33	32	0	0	3	16	0	27	1	1	1	0	0	2	2	2	25	32	0	1	2	0	0	1	3	2	1	21	16	1	1	2	1	0	1	59	21	34	0	21	0	31	1	0	32	55	25	0	3	0	4	3	0	1	0	34	0	2	1	36	1	0	0	36	0	0	0	21	2	1	2	31
