loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	19	9	9	4	7	2	7	8	11	11	7	9	4	0	10	4	9	8	11	3	6	6	4	3	3	15	12	15	10	3	5	14	11	13	13	12	12	12	7	13	6	10	11	11	10	2	4	4	7	8	4	4	4	9	14	11	13	15	12	3	7	3	6	11	5	14	15	19	4	8	1	9	0	6	15	4	17	2	4	11	12	7	8	2	8	10	3	8	4	9	14	6	3	14	9	9	9	17	1	7
ind12	8	5	7	16	3	7	1	9	15	7	4	20	3	3	6	9	9	8	7	12	10	8	9	16	18	5	9	3	10	6	8	11	5	15	4	13	10	5	8	1	12	3	5	0	6	12	8	14	10	10	3	4	4	15	10	4	8	3	17	10	9	6	8	12	5	13	10	3	11	7	4	19	8	0	9	4	7	6	0	5	3	8	6	10	15	6	8	3	11	14	12	11	17	11	4	11	4	16	8	9
ind13	7	6	11	10	12	5	7	11	6	6	17	10	3	6	6	11	6	6	3	8	9	8	14	7	4	3	9	14	10	9	10	3	2	1	15	13	9	9	4	7	8	3	5	5	19	9	6	16	13	13	0	5	6	9	4	21	16	5	10	17	4	8	7	6	7	8	1	8	8	7	3	7	6	5	8	8	1	4	9	3	12	7	4	9	2	3	7	17	5	6	1	8	5	5	12	6	10	12	12	2
ind14	6	3	2	4	7	10	13	13	6	9	9	6	8	13	1	11	4	4	6	3	6	17	13	13	3	6	2	8	4	5	11	13	8	5	8	3	3	11	11	5	15	15	8	6	4	13	6	16	3	16	6	11	4	5	6	1	9	2	6	6	2	9	10	13	13	10	13	8	4	6	6	4	11	12	3	5	13	10	9	9	0	8	9	6	11	9	8	14	14	0	8	13	2	7	13	13	8	11	6	6
ind15	14	16	0	27	20	10	8	8	9	2	4	0	9	0	2	7	4	6	6	9	4	15	8	4	6	13	4	5	15	9	8	4	8	5	14	0	3	10	5	3	18	9	2	6	3	11	5	6	12	16	19	10	6	17	6	6	8	10	17	0	7	12	8	16	1	16	12	14	13	5	12	18	7	21	16	4	6	4	14	12	7	19	6	6	5	14	3	2	7	8	12	18	9	7	11	9	11	8	9	8
ind16	0	10	5	12	13	7	4	4	1	9	5	8	15	7	4	2	9	6	7	16	4	3	16	4	9	11	6	16	7	7	11	0	11	10	7	9	7	5	4	7	16	6	3	5	11	3	5	3	6	8	9	1	12	7	6	3	8	8	1	4	6	8	10	1	3	5	3	5	15	17	8	10	4	7	12	3	2	5	19	10	13	11	4	9	6	12	9	10	9	2	6	7	8	5	11	6	10	5	12	6
ind17	8	7	19	6	5	10	5	17	3	14	16	8	4	5	7	4	10	12	6	9	19	13	1	7	18	5	9	5	3	11	4	6	10	3	3	10	3	18	10	4	4	4	9	9	7	15	6	6	2	9	10	4	20	8	11	15	8	13	9	4	7	7	6	10	13	7	9	11	11	2	5	7	7	5	4	2	9	13	1	12	2	5	1	14	1	10	4	0	15	9	5	10	13	11	4	1	6	9	4	9
ind18	1	3	1	12	4	9	3	2	7	11	11	9	3	12	6	1	6	5	9	15	10	10	15	6	5	6	4	6	9	4	11	5	3	7	12	11	0	3	16	5	6	3	9	14	12	5	7	16	1	10	8	15	4	6	5	4	2	11	7	7	1	3	6	1	8	6	6	15	6	10	11	9	6	10	10	14	13	10	10	8	13	1	14	6	1	20	9	5	5	8	5	0	14	20	9	14	11	10	6	4
ind19	5	15	7	0	6	6	12	3	11	6	1	7	12	7	13	5	8	9	13	6	10	6	8	11	12	1	4	19	7	6	9	13	8	11	6	3	14	7	6	9	7	16	5	14	4	4	0	16	0	6	12	6	0	6	10	11	12	5	10	6	5	18	4	20	8	3	4	8	14	4	19	15	2	9	8	8	12	4	2	3	3	10	14	1	7	8	12	4	11	10	11	7	9	11	10	11	7	3	0	6
ind20	9	7	12	2	8	3	9	6	5	11	7	9	4	7	10	2	6	6	9	7	3	4	1	13	11	10	13	5	10	3	5	0	16	10	10	12	10	4	6	8	5	5	4	1	8	6	10	21	4	4	19	7	11	9	7	7	11	3	5	10	9	2	7	6	7	3	13	18	2	13	4	3	11	6	9	5	6	6	5	5	8	6	6	7	7	21	10	10	11	7	6	12	6	7	6	4	11	15	4	7
