loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	30	65	86	74	45	65	47	54	51	2	102	26	54	27	79	1	31	51	35	27	29	42	28	2	25	32	25	23	30	32	18	0	45	61	24	46	33	51	81	51	44	94	39	24	73	83	27	22	81	53	41	57	48	50	50	27	108	31	22	46	74	57	28	22	91	74	52	87	46	28	49	119	45	69	62	38	37	28	110	38	101	31	42	95	49	20	1	0	54	23	79	44	18	44	58	25	0	60	29	28
ind12	60	46	106	27	50	75	45	66	52	22	22	22	25	88	55	0	47	52	42	29	25	23	18	3	74	0	52	2	56	23	27	23	48	17	60	49	26	14	46	62	51	0	24	103	76	28	52	74	61	41	77	44	48	1	39	28	22	52	69	51	1	46	30	57	15	35	26	53	19	73	0	44	43	0	21	54	39	26	1	73	25	50	84	29	52	25	26	74	57	22	70	2	55	26	75	52	2	86	45	24
ind13	22	26	1	16	54	56	25	24	54	70	67	50	47	61	1	32	0	67	38	47	22	26	2	26	81	28	25	74	49	1	79	43	33	15	56	21	61	75	0	81	17	29	25	27	27	64	30	77	1	80	30	83	20	54	26	44	70	53	67	57	27	30	56	1	61	48	27	28	1	25	26	21	84	83	74	29	57	31	24	53	41	50	25	28	56	1	46	63	23	52	20	47	26	67	1	23	54	45	52	107
ind14	24	50	30	28	33	78	48	56	58	94	73	24	43	50	0	43	56	69	38	30	75	17	74	70	51	25	1	41	20	44	74	25	54	1	22	56	31	1	63	80	72	78	28	2	50	24	80	23	38	35	25	29	22	78	31	70	51	41	21	31	38	51	19	77	38	81	44	76	62	45	47	41	50	28	25	32	3	61	1	1	32	1	69	26	2	1	2	47	61	76	66	26	53	1	26	79	55	79	78	42
ind15	34	0	27	43	70	0	24	50	57	27	105	80	0	65	0	1	3	82	35	37	22	60	1	80	1	20	0	41	47	26	60	0	78	57	0	30	25	1	1	0	42	50	32	80	28	2	51	32	45	45	1	52	68	79	42	2	1	93	49	21	35	0	36	28	50	56	47	20	45	52	40	26	48	31	19	24	35	51	27	78	26	68	1	50	23	17	52	86	46	90	24	44	0	35	24	52	77	23	59	1
ind16	29	50	53	42	22	42	0	62	28	28	33	26	53	32	71	51	44	47	0	21	0	25	83	1	56	70	1	26	1	44	42	61	38	23	52	64	22	66	28	24	0	25	53	38	20	27	74	58	1	28	58	66	101	77	49	30	57	56	50	87	78	48	62	24	29	23	22	49	74	40	57	65	78	56	22	32	87	61	1	29	45	25	0	86	57	34	27	46	25	3	18	0	2	24	20	73	31	22	60	111
ind17	24	55	53	30	98	22	52	93	41	87	22	22	47	37	83	49	0	22	28	95	47	0	29	33	19	55	0	58	25	72	23	79	21	75	47	30	42	94	47	56	22	76	28	51	29	1	46	38	29	44	76	18	55	18	42	56	47	58	37	24	55	74	92	2	46	28	66	56	33	23	29	0	25	57	0	1	91	32	32	27	50	27	32	1	1	22	89	33	52	36	55	24	49	69	52	26	50	42	75	24
ind18	25	48	25	1	23	52	75	69	63	46	2	55	16	69	15	64	41	31	24	1	49	84	15	40	58	49	69	1	105	26	26	74	40	25	52	35	29	0	21	0	53	44	2	1	33	27	21	30	65	26	31	24	40	41	62	22	84	32	27	68	39	30	27	35	31	21	83	17	84	4	24	31	2	31	50	0	44	2	22	78	20	32	33	64	24	43	53	69	31	72	22	70	0	29	1	51	54	106	20	75
ind19	58	25	18	50	41	44	28	56	3	0	41	32	65	3	66	47	21	38	77	21	36	2	57	65	36	19	21	48	27	69	41	4	25	0	61	0	25	34	26	62	1	29	79	45	48	56	22	81	44	1	47	44	16	31	20	25	0	58	21	78	51	22	38	70	13	29	40	2	21	20	29	24	81	71	0	23	0	51	0	75	44	19	4	70	81	48	48	18	60	52	1	20	25	0	76	17	39	23	29	58
ind20	19	29	38	49	35	49	96	40	17	45	0	81	67	28	1	26	59	23	62	2	28	49	45	78	72	27	64	29	20	63	71	80	77	52	56	80	55	40	56	76	45	36	48	25	0	55	55	36	47	27	54	22	73	51	24	36	55	75	20	26	4	22	39	44	44	2	106	21	27	55	24	29	23	0	26	0	25	50	23	26	49	40	98	54	46	49	23	40	48	80	0	27	81	19	41	30	62	118	73	0
