loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind13	40	43	55	47	56	63	59	44	53	62	42	60	51	53	40	55	44	47	47	39	47	59	42	45	52	50	42	57	59	51	64	46	54	49	53	47	46	52	59	54	44	45	42	49	54	35	43	46	44	40	49	61	54	40	43	51	41	69	58	41	55	62	42	54	54	59	55	40	51	51	41	51	69	37	49	58	51	51	48	48	54	64	47	47	53	56	40	39	46	52	44	48	58	45	46	34	43	56	51	41
ind14	55	51	36	45	52	45	38	35	55	43	44	47	50	47	51	42	49	53	63	53	47	56	55	45	58	58	50	60	48	55	67	58	45	60	54	53	40	48	52	48	51	44	53	47	46	47	53	61	53	53	55	45	61	47	47	43	45	50	50	53	60	58	38	54	54	50	49	49	53	50	47	51	42	47	52	46	51	58	57	45	58	61	50	44	53	42	46	62	46	44	39	47	66	53	52	65	56	27	43	40
ind15	50	44	39	46	55	58	57	48	56	43	64	44	32	57	51	58	63	50	43	52	45	43	43	59	52	36	45	42	59	47	55	49	45	47	54	63	52	52	55	57	57	51	45	51	58	47	52	46	64	51	55	40	45	48	54	63	48	52	53	40	56	53	60	45	56	52	54	55	50	46	60	42	49	43	51	61	48	45	55	49	43	37	64	43	61	60	52	49	46	61	49	45	51	63	39	48	61	43	56	37
ind16	48	44	46	46	44	57	53	51	62	52	51	53	51	59	52	72	65	55	50	45	66	45	47	56	41	45	51	52	48	51	58	49	47	60	62	48	43	61	40	47	50	51	47	38	52	60	34	59	48	27	36	43	48	44	60	50	41	44	52	51	57	50	51	53	65	44	44	56	56	52	46	46	42	50	60	67	47	51	49	42	52	47	53	58	45	59	43	56	60	59	48	51	42	52	53	57	58	51	42	44
ind17	50	56	55	40	60	60	59	45	54	56	56	49	51	52	58	48	54	45	41	52	37	53	57	49	37	48	47	49	59	44	57	57	42	48	51	48	56	51	47	59	49	51	42	44	47	52	50	58	43	51	52	58	47	42	49	44	51	50	53	56	51	50	43	52	49	62	57	48	52	55	44	67	46	42	58	56	49	53	58	43	49	49	43	65	55	42	58	57	36	57	54	57	54	43	50	45	43	62	51	55
ind18	44	55	53	57	51	51	45	61	37	56	44	47	41	47	49	42	39	41	54	51	66	52	53	51	62	45	39	45	50	51	44	55	50	41	48	64	50	34	47	51	50	51	38	52	45	66	46	55	49	44	60	46	61	45	55	37	52	44	51	57	66	52	55	50	57	44	47	48	49	52	43	55	48	47	48	43	56	47	49	50	49	56	47	60	56	48	45	41	42	51	49	50	53	51	65	50	56	46	53	45
ind19	60	46	59	55	53	50	47	61	41	47	51	48	39	56	45	53	50	64	49	53	56	44	37	48	44	41	50	38	50	50	33	47	49	55	52	49	40	47	47	52	46	48	56	40	53	45	50	59	52	47	47	50	39	60	47	54	49	45	38	57	56	48	47	51	61	57	44	48	52	49	52	46	55	58	44	58	53	49	45	48	52	61	53	40	58	62	49	48	42	49	53	52	56	56	55	54	56	58	47	44
ind20	51	46	39	49	49	45	63	45	49	35	51	37	52	57	46	41	44	47	62	48	49	61	51	53	45	50	53	47	51	47	50	44	50	51	57	34	50	43	42	47	62	48	55	52	51	55	49	45	48	47	49	59	52	49	51	45	44	58	57	47	53	44	47	43	52	52	48	59	44	50	48	49	51	68	50	59	52	50	53	53	65	54	45	48	48	40	44	46	51	52	38	40	55	38	48	51	41	65	52	46
ind21	50	54	59	57	46	46	40	39	55	50	43	45	40	53	50	53	52	44	45	57	43	46	41	45	54	60	42	43	52	52	48	54	40	38	37	44	42	53	52	57	52	48	55	47	38	47	45	37	41	41	58	37	51	46	48	40	63	52	48	51	46	45	38	47	42	58	41	45	56	55	56	59	46	52	54	60	51	52	43	50	35	37	51	42	54	46	53	52	50	58	55	72	42	47	54	39	57	55	45	49
ind22	50	50	48	42	57	54	54	48	57	53	46	50	46	56	50	51	46	59	56	39	43	40	47	52	46	46	55	50	47	59	56	50	54	78	52	66	61	48	48	47	53	51	36	58	57	43	43	56	47	45	47	47	62	47	48	47	45	53	48	50	46	52	62	73	46	39	51	38	46	44	54	59	52	48	65	57	44	63	71	62	46	46	53	44	51	50	52	43	46	44	38	45	47	52	42	51	42	47	54	51
ind23	43	47	42	49	52	49	51	50	40	35	46	49	47	52	55	60	55	46	59	51	37	49	55	52	53	49	56	51	51	38	40	49	42	41	49	46	56	37	45	54	31	55	69	39	48	52	50	51	57	39	50	50	42	41	43	55	55	48	61	61	59	47	49	38	36	54	62	65	51	48	58	37	50	57	53	43	45	48	65	52	37	41	49	59	49	53	59	60	59	43	39	42	56	59	55	56	44	54	49	46
ind24	57	49	51	38	55	49	39	45	33	55	44	43	49	54	49	56	40	52	49	49	53	50	51	48	45	42	46	41	67	48	65	47	47	64	55	56	44	37	57	57	42	48	60	43	43	42	64	49	55	41	61	49	54	53	54	69	58	50	45	56	57	59	39	57	51	36	52	49	58	50	48	46	56	40	47	43	48	50	61	55	54	49	40	51	47	52	52	45	56	38	43	55	49	47	39	63	44	52	52	43
ind25	55	60	52	48	41	47	49	48	41	48	62	55	48	47	42	53	44	57	46	64	50	46	48	54	46	32	44	50	49	51	43	57	59	50	44	49	51	47	55	47	56	69	56	52	48	56	52	56	56	59	59	45	54	46	47	65	52	41	48	48	58	43	49	43	50	48	43	47	49	49	64	53	54	52	37	49	43	50	53	43	40	62	66	51	44	48	46	46	51	53	47	50	40	46	42	49	45	53	54	58
ind26	60	48	52	54	55	40	43	57	59	63	74	43	49	62	49	51	64	61	46	45	48	48	57	44	44	36	56	48	50	40	48	57	48	52	57	52	41	50	65	46	37	52	46	52	45	50	43	58	60	38	50	43	47	58	56	63	52	58	52	52	52	40	49	36	48	60	58	50	56	49	55	53	41	49	53	50	50	66	52	57	43	42	46	43	50	58	58	57	44	42	66	29	45	56	41	50	57	55	51	50
ind27	51	37	49	54	46	48	50	47	49	51	46	46	52	50	50	42	42	57	41	46	54	52	56	54	60	58	46	47	43	59	50	40	51	45	40	40	46	50	42	44	37	50	58	50	49	42	41	42	53	51	64	38	40	54	48	42	39	44	51	46	47	48	59	43	53	39	39	56	47	51	49	41	45	45	47	51	54	38	56	52	60	46	51	51	50	59	50	43	55	54	48	45	55	54	56	44	51	53	57	63
ind28	43	54	50	49	50	46	50	54	53	38	63	54	56	56	52	47	42	45	42	58	51	59	58	56	35	42	45	47	44	41	39	45	55	47	56	47	51	51	41	48	57	51	54	45	58	68	50	39	43	52	48	71	50	56	46	46	36	49	44	45	47	51	49	56	55	51	49	47	46	44	54	50	52	47	39	52	50	48	46	53	49	58	39	33	54	46	57	41	53	54	39	60	45	50	48	46	48	52	42	52
ind29	43	57	56	57	43	56	48	36	55	58	51	47	58	57	63	44	48	44	47	47	55	50	48	52	32	35	57	51	56	41	48	40	49	59	52	72	43	50	43	53	47	45	44	49	59	42	54	40	66	49	53	47	61	58	50	45	48	58	51	42	52	36	59	42	48	46	43	54	44	53	54	52	40	45	44	45	46	55	31	53	46	55	56	38	37	39	55	66	57	60	45	51	58	57	50	37	51	49	47	50
ind30	58	49	49	56	50	40	44	51	42	44	63	52	56	43	46	45	55	51	43	58	51	57	50	47	51	36	52	44	51	47	48	53	56	52	57	52	48	43	60	61	41	38	37	53	53	55	55	40	58	52	54	56	42	47	59	42	58	51	51	44	48	46	61	43	50	45	39	52	51	53	54	51	57	58	43	54	42	60	60	45	39	47	56	51	56	46	53	49	59	54	57	40	34	48	43	54	48	58	58	55
