loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind14	55	60	41	53	58	44	70	55	57	46	59	44	53	49	49	53	64	65	42	42	53	60	49	51	59	53	51	50	55	41	43	48	54	45	45	49	49	49	65	61	58	52	37	41	56	52	56	43	66	65	50	57	54	53	44	47	52	47	46	51	42	52	51	43	54	50	41	44	49	54	43	59	51	53	55	61	55	58	35	59	52	47	53	55	51	44	46	36	47	35	43	61	49	53	69	63	43	49	47	55
ind15	48	48	44	49	49	46	55	50	52	37	40	35	42	41	45	69	52	46	52	46	43	51	46	52	46	36	49	51	52	40	40	49	61	59	50	58	43	47	49	46	57	56	48	46	49	43	50	53	44	45	53	46	52	54	55	56	60	65	40	55	52	48	56	49	51	54	51	58	53	54	51	49	59	49	57	52	52	46	61	38	62	47	43	39	56	62	59	43	58	40	40	48	53	52	54	58	45	41	48	55
ind16	54	51	43	45	42	49	54	46	47	53	43	47	52	45	48	47	41	59	51	46	54	42	45	65	44	51	60	56	40	44	55	35	54	52	51	45	48	51	39	54	53	43	62	45	53	47	45	60	55	53	62	44	45	40	41	54	49	40	64	47	41	61	56	52	49	50	48	55	58	42	59	55	49	56	60	50	49	46	50	49	59	60	48	47	49	52	47	46	57	52	43	61	48	39	49	63	46	61	39	56
ind17	42	57	51	49	47	48	40	53	41	54	54	50	52	46	41	39	33	62	40	61	52	52	53	47	53	39	52	47	44	56	54	53	57	47	51	60	45	43	48	51	59	47	50	41	43	54	52	54	51	49	58	65	52	53	56	59	50	48	53	50	51	57	47	44	50	53	47	50	45	53	34	38	43	61	43	27	45	51	48	54	38	48	64	51	49	43	60	54	56	38	45	39	49	53	45	41	51	44	58	39
ind18	48	55	54	46	46	64	50	52	58	50	50	34	57	44	35	30	51	48	48	43	56	30	55	53	53	42	45	38	55	47	66	51	44	46	56	45	49	54	42	49	60	55	50	80	39	43	50	50	58	50	56	46	39	58	40	38	46	62	51	58	49	51	52	55	48	51	32	44	50	42	49	56	58	58	46	44	52	46	51	44	55	48	34	40	49	59	47	48	45	50	51	49	41	63	50	53	35	49	56	48
ind19	49	61	49	44	50	45	57	49	36	47	51	54	55	64	58	45	46	40	46	44	68	53	34	58	51	39	47	56	41	63	50	42	47	51	61	61	44	49	55	48	41	51	60	57	51	50	34	47	43	56	54	44	54	48	48	47	53	51	48	53	60	53	44	50	45	49	44	52	39	57	53	54	56	46	48	52	51	49	65	55	47	52	39	54	58	54	49	57	49	47	40	50	50	55	54	38	52	62	45	39
ind20	53	48	49	45	53	51	44	39	67	47	68	51	54	48	43	56	52	59	48	52	51	57	54	39	49	54	38	48	50	51	55	52	43	54	55	40	50	60	48	34	43	40	39	42	56	42	52	57	47	58	43	44	53	55	43	53	41	47	53	58	70	49	56	50	44	32	45	45	48	57	52	48	47	54	44	61	70	52	39	56	39	32	45	45	39	53	46	59	46	64	61	49	46	44	49	75	46	53	41	47
ind21	55	52	44	42	49	52	54	56	60	51	46	56	49	52	41	54	50	54	40	40	52	52	41	53	46	51	40	52	46	39	52	48	47	60	46	43	39	44	53	45	47	50	45	44	48	42	41	47	41	41	60	63	45	48	50	67	43	42	50	43	43	45	50	49	54	53	47	57	57	43	56	56	60	48	60	60	52	44	46	61	40	49	48	47	58	61	56	43	41	60	57	42	51	43	47	30	51	45	57	36
ind22	39	57	52	44	44	51	50	54	63	51	48	35	53	47	48	52	40	65	61	46	44	65	49	47	43	64	45	51	63	25	43	55	55	49	44	40	33	52	43	56	38	48	57	44	53	43	49	61	40	52	37	45	43	39	52	48	52	52	46	51	51	56	54	59	52	49	61	46	61	59	44	43	51	48	55	40	57	47	49	46	56	51	56	64	52	63	53	46	45	48	57	50	46	49	44	45	35	39	65	43
ind23	51	53	71	58	56	49	49	59	59	39	48	43	55	44	51	45	49	57	44	50	41	48	45	43	43	56	43	49	46	58	54	47	61	42	53	46	51	51	46	47	44	51	43	60	46	50	47	39	40	56	55	42	53	53	59	55	51	43	50	61	42	42	60	47	61	57	46	47	50	52	54	60	57	45	53	48	52	48	44	54	61	58	46	59	50	53	39	49	42	54	56	64	48	50	43	61	48	52	49	52
ind24	63	46	64	51	57	52	43	43	63	47	48	41	53	48	68	51	49	54	50	46	63	34	53	64	50	52	45	46	42	56	49	50	49	48	48	41	53	52	41	42	54	42	55	49	38	66	56	45	48	38	44	42	60	50	52	43	47	42	56	49	48	58	48	47	40	51	52	44	47	51	40	47	43	54	44	48	53	56	62	51	28	44	48	54	53	50	42	54	52	46	58	43	63	50	51	52	40	57	48	42
ind25	41	45	51	54	50	56	49	36	46	51	40	43	59	44	41	60	43	48	57	45	66	44	54	71	48	51	53	50	55	53	47	45	49	44	49	53	44	51	52	52	60	44	46	50	59	75	55	38	47	51	46	56	52	45	49	51	50	42	40	46	47	45	50	50	54	42	52	61	51	42	42	38	54	44	49	51	51	60	46	34	52	51	51	56	49	40	52	46	48	57	43	46	58	49	49	43	51	49	54	48
ind26	58	44	45	48	41	46	59	45	46	56	55	46	41	44	36	44	44	46	51	44	50	46	45	49	65	50	47	45	49	52	53	39	37	59	57	34	44	43	61	52	55	43	46	46	61	56	41	52	43	55	61	49	48	71	47	49	53	50	50	52	56	46	42	65	48	42	45	47	52	43	55	66	54	42	46	49	53	38	52	58	55	56	54	41	54	43	56	62	57	52	46	49	47	54	45	48	38	50	48	58
ind27	42	57	56	39	56	45	57	48	47	50	57	41	55	51	60	56	41	54	40	54	49	48	57	44	56	40	47	48	48	47	54	55	37	57	58	53	45	58	54	54	59	44	44	45	46	63	35	54	50	38	42	52	59	51	44	44	51	41	37	57	48	43	63	67	50	51	54	54	36	66	62	42	48	57	45	55	57	41	57	46	43	56	40	53	60	55	43	42	43	48	52	53	47	59	56	44	51	49	53	51
ind28	48	53	51	37	41	48	55	48	43	37	39	58	43	50	65	47	45	39	44	58	43	53	50	56	52	63	53	56	49	37	52	49	57	48	52	54	49	56	57	50	47	57	46	58	52	45	56	54	43	56	53	42	55	60	46	44	57	50	49	56	58	54	51	53	66	50	42	38	50	46	53	39	48	47	30	52	55	44	47	52	63	58	65	59	40	46	45	48	44	59	47	44	37	37	48	52	52	54	46	48
ind29	58	54	30	44	44	57	48	74	55	66	49	44	36	63	53	51	46	48	50	48	48	56	49	44	58	49	44	44	40	57	51	46	62	54	42	53	62	46	43	51	67	42	43	46	46	40	36	56	48	42	44	38	48	52	43	50	30	35	39	42	45	51	44	62	46	56	35	47	47	44	56	39	42	40	66	50	49	37	40	39	56	46	45	55	58	47	45	46	69	61	33	48	51	49	54	58	60	48	51	51
ind30	48	38	48	54	43	55	56	42	43	45	45	47	62	46	47	43	64	56	54	53	49	50	61	47	56	50	53	62	49	66	62	57	39	48	49	52	46	42	43	43	55	47	57	46	50	57	50	45	50	60	50	53	48	49	57	44	60	48	55	57	56	56	44	51	42	56	43	47	47	59	42	54	43	47	53	45	43	54	57	41	46	55	59	53	51	45	66	49	56	35	49	53	44	48	47	30	54	55	56	42
